loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
213956722688.0,0.1004749983549118,2.3747761249542236,0.09790000319480896,1,DenseNet,Adam,learning_rate,1,cifar10
2.4071550369262695,0.10125000029802322,2.3913960456848145,0.0925000011920929,2,DenseNet,Adam,learning_rate,1,cifar10
2.4117026329040527,0.10074999928474426,2.362227439880371,0.10050000250339508,3,DenseNet,Adam,learning_rate,1,cifar10
2.414459228515625,0.09907499700784683,2.3676412105560303,0.10909999907016754,4,DenseNet,Adam,learning_rate,1,cifar10
2.405773162841797,0.09905000030994415,2.4008400440216064,0.09939999878406525,5,DenseNet,Adam,learning_rate,1,cifar10
2.411980390548706,0.10180000215768814,2.5082454681396484,0.09870000183582306,6,DenseNet,Adam,learning_rate,1,cifar10
2.411886692047119,0.09862499684095383,2.4294633865356445,0.09870000183582306,7,DenseNet,Adam,learning_rate,1,cifar10
2.4108169078826904,0.09759999811649323,2.412710666656494,0.09889999777078629,8,DenseNet,Adam,learning_rate,1,cifar10
2.4150116443634033,0.09655000269412994,2.443974256515503,0.09939999878406525,9,DenseNet,Adam,learning_rate,1,cifar10
2.4185116291046143,0.09857500344514847,2.36812686920166,0.10909999907016754,10,DenseNet,Adam,learning_rate,1,cifar10
2.4088351726531982,0.10097499936819077,2.424421548843384,0.0925000011920929,11,DenseNet,Adam,learning_rate,1,cifar10
2.409982681274414,0.10022500157356262,2.404651165008545,0.09870000183582306,12,DenseNet,Adam,learning_rate,1,cifar10
2.4176971912384033,0.10017500072717667,2.385103225708008,0.10239999741315842,13,DenseNet,Adam,learning_rate,1,cifar10
2.4060332775115967,0.09825000166893005,2.3154170513153076,0.09969999641180038,14,DenseNet,Adam,learning_rate,1,cifar10
2.4105124473571777,0.09854999929666519,2.3872108459472656,0.09939999878406525,15,DenseNet,Adam,learning_rate,1,cifar10
2.415123224258423,0.10012499988079071,2.391002655029297,0.09889999777078629,16,DenseNet,Adam,learning_rate,1,cifar10
2.4055185317993164,0.10154999792575836,2.43963360786438,0.09939999878406525,17,DenseNet,Adam,learning_rate,1,cifar10
2.4098551273345947,0.10122500360012054,2.4058032035827637,0.0925000011920929,18,DenseNet,Adam,learning_rate,1,cifar10
2.40816330909729,0.10122500360012054,2.455286979675293,0.09790000319480896,19,DenseNet,Adam,learning_rate,1,cifar10
2.4085445404052734,0.10014999657869339,2.359729766845703,0.10239999741315842,20,DenseNet,Adam,learning_rate,1,cifar10
2.4115848541259766,0.10192500054836273,2.413071632385254,0.0925000011920929,21,DenseNet,Adam,learning_rate,1,cifar10
2.4103965759277344,0.10087499767541885,2.480013847351074,0.09939999878406525,22,DenseNet,Adam,learning_rate,1,cifar10
2.4109694957733154,0.1004749983549118,2.442437171936035,0.09790000319480896,23,DenseNet,Adam,learning_rate,1,cifar10
2.4149746894836426,0.09880000352859497,2.42820143699646,0.09969999641180038,24,DenseNet,Adam,learning_rate,1,cifar10
2.412461996078491,0.0995749980211258,2.4176688194274902,0.09870000183582306,25,DenseNet,Adam,learning_rate,1,cifar10
2.412663221359253,0.10014999657869339,2.4238924980163574,0.0925000011920929,26,DenseNet,Adam,learning_rate,1,cifar10
2.4110119342803955,0.09977500140666962,2.3367385864257812,0.09939999878406525,27,DenseNet,Adam,learning_rate,1,cifar10
2.410153865814209,0.10014999657869339,2.422922372817993,0.10239999741315842,28,DenseNet,Adam,learning_rate,1,cifar10
2.4086737632751465,0.0987749993801117,2.3543014526367188,0.10909999907016754,29,DenseNet,Adam,learning_rate,1,cifar10
2.4173696041107178,0.0980750024318695,2.364607095718384,0.10239999741315842,30,DenseNet,Adam,learning_rate,1,cifar10
