loss,accuracy,val_loss,val_accuracy,epoch,model,optimizer,parameter,parameter_value,dataset
19560075886592.0,0.10083333402872086,2.432896614074707,0.09974999725818634,1,DenseNet,RMSprop,learning_rate,1,mnist
10235.1318359375,0.101583331823349,2.4845173358917236,0.11275000125169754,2,DenseNet,RMSprop,learning_rate,1,mnist
2.5124378204345703,0.09912499785423279,2.365769147872925,0.09974999725818634,3,DenseNet,RMSprop,learning_rate,1,mnist
2.5111753940582275,0.09837500005960464,2.4239909648895264,0.10516666620969772,4,DenseNet,RMSprop,learning_rate,1,mnist
2.5137150287628174,0.09877083450555801,2.5686023235321045,0.09849999845027924,5,DenseNet,RMSprop,learning_rate,1,mnist
2.5115513801574707,0.09968750178813934,2.4850857257843018,0.09799999743700027,6,DenseNet,RMSprop,learning_rate,1,mnist
2.511216163635254,0.10177083313465118,2.4618585109710693,0.09849999845027924,7,DenseNet,RMSprop,learning_rate,1,mnist
2.51558518409729,0.1003541648387909,2.406651735305786,0.11275000125169754,8,DenseNet,RMSprop,learning_rate,1,mnist
2.5098540782928467,0.1028124988079071,2.513188362121582,0.09799999743700027,9,DenseNet,RMSprop,learning_rate,1,mnist
2.511486768722534,0.09958333522081375,2.4464223384857178,0.09833333641290665,10,DenseNet,RMSprop,learning_rate,1,mnist
2.514832019805908,0.1002916693687439,2.4199655055999756,0.11275000125169754,11,DenseNet,RMSprop,learning_rate,1,mnist
2.512164354324341,0.1002083346247673,2.500216484069824,0.09799999743700027,12,DenseNet,RMSprop,learning_rate,1,mnist
2.514127016067505,0.10004166513681412,2.5244927406311035,0.11275000125169754,13,DenseNet,RMSprop,learning_rate,1,mnist
2.514525890350342,0.09939583390951157,2.8151888847351074,0.09974999725818634,14,DenseNet,RMSprop,learning_rate,1,mnist
2.510033369064331,0.10393749922513962,2.4426066875457764,0.09799999743700027,15,DenseNet,RMSprop,learning_rate,1,mnist
2.514817476272583,0.10066666454076767,2.64320707321167,0.10516666620969772,16,DenseNet,RMSprop,learning_rate,1,mnist
2.5154967308044434,0.09925000369548798,2.415501832962036,0.09799999743700027,17,DenseNet,RMSprop,learning_rate,1,mnist
2.50376558303833,0.10499999672174454,2.544480562210083,0.09833333641290665,18,DenseNet,RMSprop,learning_rate,1,mnist
2.514793634414673,0.1003333330154419,2.6503965854644775,0.09833333641290665,19,DenseNet,RMSprop,learning_rate,1,mnist
2.5115811824798584,0.10197916626930237,2.57524037361145,0.09833333641290665,20,DenseNet,RMSprop,learning_rate,1,mnist
2.5156781673431396,0.0988958328962326,2.403332233428955,0.09799999743700027,21,DenseNet,RMSprop,learning_rate,1,mnist
2.5119876861572266,0.10014583170413971,2.4311745166778564,0.09974999725818634,22,DenseNet,RMSprop,learning_rate,1,mnist
2.5106256008148193,0.10243750363588333,2.5776195526123047,0.10516666620969772,23,DenseNet,RMSprop,learning_rate,1,mnist
2.511852264404297,0.10079167038202286,2.445301055908203,0.09741666913032532,24,DenseNet,RMSprop,learning_rate,1,mnist
2.515932321548462,0.09812500327825546,2.489945411682129,0.09833333641290665,25,DenseNet,RMSprop,learning_rate,1,mnist
2.5149073600769043,0.09979166835546494,2.465790271759033,0.08924999833106995,26,DenseNet,RMSprop,learning_rate,1,mnist
2.512725830078125,0.10137499868869781,2.3880162239074707,0.10249999910593033,27,DenseNet,RMSprop,learning_rate,1,mnist
2.5144436359405518,0.1002499982714653,2.5206267833709717,0.11275000125169754,28,DenseNet,RMSprop,learning_rate,1,mnist
2.5136187076568604,0.10004166513681412,2.4405577182769775,0.09833333641290665,29,DenseNet,RMSprop,learning_rate,1,mnist
2.5102362632751465,0.10012499988079071,2.6175615787506104,0.09833333641290665,30,DenseNet,RMSprop,learning_rate,1,mnist
